ticker,date,estimate,period,reported,surprise1,surprise2
idxx,2015-10-28,$0.53,"Sep 2015",$0.54,0.01,0.01
idxx,2015-07-30,$0.58,"Jun 2015",$0.60,0.02,0.02
idxx,2015-04-28,$0.99,"Mar 2015",$0.98,-0.01,-0.01
idxx,2015-01-30,$0.80,"Dec 2014",$0.95,0.15,0.15
idxx,2014-10-24,$0.88,"Sep 2014",$1.05,0.17,0.17
idxx,2014-07-25,$1.06,"Jun 2014",$1.10,0.04,0.04
idxx,2014-04-25,$0.88,"Mar 2014",$0.89,0.01,0.01
idxx,2014-02-04,$0.81,"Dec 2013",$0.82,0.01,0.01
idxx,2013-10-22,$0.83,"Sep 2013",$0.86,0.03,0.03
idxx,2013-07-23,$0.97,"Jun 2013",$0.99,0.02,0.02
idxx,2013-04-23,$0.82,"Mar 2013",$0.81,-0.01,-0.01
idxx,2013-01-29,$0.71,"Dec 2012",$0.74,0.03,0.03
idxx,2012-10-19,$0.73,"Sep 2012",$0.76,0.03,0.03
idxx,2012-07-20,$0.90,"Jun 2012",$0.91,0.01,0.01
idxx,2012-04-20,$0.71,"Mar 2012",$0.72,0.01,0.01
idxx,2012-01-27,$0.63,"Dec 2011",$0.64,0.01,0.01
idxx,2011-10-21,$0.65,"Sep 2011",$0.66,0.01,0.01
idxx,2011-07-22,$0.72,"Jun 2011",$0.83,0.11,0.11
idxx,2011-04-21,$0.60,"Mar 2011",$0.62,0.02,0.02
idxx,2011-01-28,$0.55,"Dec 2010",$0.56,0.01,0.01
idxx,2010-10-22,$0.55,"Sep 2010","","",""
idxx,2010-07-23,$0.61,"Jun 2010","","",""
idxx,2010-04-23,$0.49,"Mar 2010","","",""
idxx,2010-01-29,$0.45,"Dec 2009","","",""
idxx,2009-10-23,$0.45,"Sep 2009","","",""
idxx,2009-07-24,$0.54,"Jun 2009","","",""
iff,2017-02-08,$1.16,"Dec 2016","","",""
iff,2016-11-07,$1.41,"Sep 2016",$1.34,-0.07,-0.07
iff,2016-08-08,$1.40,"Jun 2016",$1.47,0.07,0.07
iff,2016-05-09,$1.41,"Mar 2016",$1.47,0.06,0.06
iff,2016-02-10,$1.15,"Dec 2015",$1.05,-0.1,-0.1
iff,2015-11-09,$1.35,"Sep 2015",$1.39,0.04,0.04
iff,2015-08-10,$1.35,"Jun 2015",$1.36,0.01,0.01
iff,2015-05-12,$1.42,"Mar 2015",$1.45,0.03,0.03
iff,2015-02-12,$1.03,"Dec 2014",$1.07,0.04,0.04
iff,2014-11-04,$1.32,"Sep 2014",$1.32,0.0,0.0
iff,2014-08-05,$1.35,"Jun 2014",$1.37,0.02,0.02
iff,2014-05-06,$1.25,"Mar 2014",$1.32,0.07,0.07
iff,2014-02-13,$0.90,"Dec 2013",$0.92,0.02,0.02
iff,2013-11-05,$1.18,"Sep 2013",$1.22,0.04,0.04
iff,2013-08-06,$1.18,"Jun 2013",$1.14,-0.04,-0.04
iff,2013-05-07,$1.13,"Mar 2013",$1.19,0.06,0.06
iff,2013-02-07,$0.84,"Dec 2012",$0.83,-0.01,-0.01
iff,2012-11-06,$1.07,"Sep 2012",$1.08,0.01,0.01
iff,2012-08-08,$1.02,"Jun 2012",$1.08,0.06,0.06
iff,2012-05-08,$1.00,"Mar 2012",$1.00,0.0,0.0
iff,2012-02-09,$0.71,"Dec 2011",$0.74,0.03,0.03
iff,2011-11-08,$1.04,"Sep 2011",$1.00,-0.04,-0.04
iff,2011-08-09,$0.96,"Jun 2011",$0.97,0.01,0.01
iff,2011-05-10,$0.94,"Mar 2011",$1.03,0.09,0.09
iff,2011-02-10,$0.74,"Dec 2010",$0.69,-0.05,-0.05
iff,2010-11-04,$0.86,"Sep 2010","","",""
iff,2010-08-05,$0.82,"Jun 2010","","",""
iff,2010-05-06,$0.83,"Mar 2010","","",""
iff,2010-02-09,$0.60,"Dec 2009","","",""
iff,2009-11-04,$0.72,"Sep 2009","","",""
iff,2009-08-05,$0.63,"Jun 2009","","",""
ilmn,2017-02-07,$0.81,"Dec 2016","","",""
ilmn,2016-11-01,$0.87,"Sep 2016",$0.97,0.1,0.1
ilmn,2016-07-26,$0.73,"Jun 2016",$0.86,0.13,0.13
ilmn,2016-05-03,$0.74,"Mar 2016",$0.71,-0.03,-0.03
ilmn,2016-02-02,$0.82,"Dec 2015",$0.81,-0.01,-0.01
ilmn,2015-10-20,$0.79,"Sep 2015",$0.80,0.01,0.01
ilmn,2015-07-21,$0.78,"Jun 2015",$0.80,0.02,0.02
ilmn,2015-04-21,$0.72,"Mar 2015",$0.91,0.19,0.19
ilmn,2015-01-27,$0.78,"Dec 2014",$0.87,0.09,0.09
ilmn,2014-10-20,$0.56,"Sep 2014",$0.77,0.21,0.21
ilmn,2014-07-23,$0.51,"Jun 2014",$0.57,0.06,0.06
ilmn,2014-04-22,$0.44,"Mar 2014",$0.53,0.09,0.09
ilmn,2014-01-28,$0.44,"Dec 2013",$0.45,0.01,0.01
ilmn,2013-10-21,$0.40,"Sep 2013",$0.45,0.05,0.05
ilmn,2013-07-23,$0.39,"Jun 2013",$0.43,0.04,0.04
ilmn,2013-04-22,$0.38,"Mar 2013",$0.46,0.08,0.08
ilmn,2013-01-28,$0.41,"Dec 2012",$0.42,0.01,0.01
ilmn,2012-10-23,$0.39,"Sep 2012",$0.32,-0.07,-0.07
ilmn,2012-07-24,$0.36,"Jun 2012",$0.40,0.04,0.04
ilmn,2012-04-23,$0.32,"Mar 2012",$0.34,0.02,0.02
ilmn,2012-02-15,$0.30,"Dec 2011",$0.35,0.05,0.05
ilmn,2011-10-25,$0.22,"Sep 2011",$0.22,0.0,0.0
ilmn,2011-07-26,$0.36,"Jun 2011",$0.38,0.02,0.02
ilmn,2011-04-26,$0.31,"Mar 2011",$0.35,0.04,0.04
ilmn,2011-02-08,$0.29,"Dec 2010",$0.29,0.0,0.0
ilmn,2010-10-26,$0.24,"Sep 2010","","",""
ilmn,2010-07-27,$0.22,"Jun 2010","","",""
ilmn,2010-04-28,$0.19,"Mar 2010","","",""
ilmn,2010-02-04,$0.19,"Dec 2009","","",""
ilmn,2009-10-27,$0.20,"Sep 2009","","",""
ilmn,2009-07-21,$0.18,"Jun 2009","","",""
intc,2017-01-26,$0.75,"Dec 2016","","",""
intc,2016-10-18,$0.73,"Sep 2016",$0.80,0.07,0.07
intc,2016-07-20,$0.53,"Jun 2016",$0.59,0.06,0.06
intc,2016-04-19,$0.49,"Mar 2016",$0.54,0.05,0.05
intc,2016-01-14,$0.63,"Dec 2015",$0.74,0.11,0.11
intc,2015-10-13,$0.59,"Sep 2015",$0.64,0.05,0.05
intc,2015-07-15,$0.50,"Jun 2015",$0.55,0.05,0.05
intc,2015-04-14,$0.40,"Mar 2015",$0.41,0.01,0.01
intc,2015-01-15,$0.66,"Dec 2014",$0.74,0.08,0.08
intc,2014-10-14,$0.65,"Sep 2014",$0.66,0.01,0.01
intc,2014-07-15,$0.52,"Jun 2014",$0.55,0.03,0.03
intc,2014-04-15,$0.37,"Mar 2014",$0.38,0.01,0.01
intc,2014-01-16,$0.52,"Dec 2013",$0.51,-0.01,-0.01
intc,2013-10-15,$0.53,"Sep 2013",$0.58,0.05,0.05
intc,2013-07-17,$0.39,"Jun 2013",$0.39,0.0,0.0
intc,2013-04-16,$0.42,"Mar 2013",$0.40,-0.02,-0.02
intc,2013-01-17,$0.45,"Dec 2012",$0.48,0.03,0.03
intc,2012-10-16,$0.50,"Sep 2012",$0.60,0.1,0.1
intc,2012-07-17,$0.52,"Jun 2012",$0.54,0.02,0.02
intc,2012-04-17,$0.50,"Mar 2012",$0.53,0.03,0.03
intc,2012-01-19,$0.61,"Dec 2011",$0.64,0.03,0.03
intc,2011-10-18,$0.61,"Sep 2011",$0.65,0.04,0.04
intc,2011-07-20,$0.51,"Jun 2011",$0.59,0.08,0.08
intc,2011-04-19,$0.46,"Mar 2011",$0.56,0.1,0.1
intc,2011-01-13,$0.53,"Dec 2010",$0.59,0.06,0.06
intc,2010-10-12,$0.50,"Sep 2010","","",""
intc,2010-07-13,$0.43,"Jun 2010","","",""
intc,2010-04-13,$0.38,"Mar 2010","","",""
intc,2010-01-14,$0.34,"Dec 2009","","",""
intc,2009-10-13,$0.27,"Sep 2009","","",""
intc,2009-07-14,$0.07,"Jun 2009","","",""
intu,2017-02-23,$0.16,"Jan 2017","","",""
intu,2016-11-17,"- $0.17","Oct 2016","- $0.11",0.06,0.06
intu,2016-08-23,"- $0.23","Jul 2016","- $0.13",0.1,0.1
intu,2016-05-24,$3.03,"Apr 2016",$3.27,0.24,0.24
intu,2016-02-25,$0.04,"Jan 2016",$0.13,0.09,0.09
intu,2015-11-19,"- $0.21","Oct 2015","- $0.09",0.12,0.12
intu,2015-08-20,"- $0.25","Jul 2015","- $0.23",0.02,0.02
intu,2015-05-21,$2.58,"Apr 2015",$2.63,0.05,0.05
intu,2015-02-19,"- $0.26","Jan 2015","- $0.19",0.07,0.07
intu,2014-11-20,"- $0.34","Oct 2014","- $0.23",0.11,0.11
intu,2014-08-21,"- $0.05","Jul 2014","- $0.15",-0.1,-0.1
intu,2014-05-20,$3.40,"Apr 2014",$3.42,0.02,0.02
intu,2014-02-20,$0.02,"Jan 2014","- $0.10",-0.12,-0.12
intu,2013-11-21,"- $0.20","Oct 2013","- $0.18",0.02,0.02
intu,2013-08-20,"- $0.09","Jul 2013","- $0.11",-0.02,-0.02
intu,2013-05-21,$2.85,"Apr 2013",$2.87,0.02,0.02
intu,2013-02-21,$0.28,"Jan 2013",$0.17,-0.11,-0.11
intu,2012-11-15,"- $0.17","Oct 2012","- $0.17",0.0,0.0
intu,2012-08-21,"- $0.03","Jul 2012","- $0.08",-0.05,-0.05
intu,2012-05-17,$2.39,"Apr 2012",$2.43,0.04,0.04
intu,2012-02-21,$0.36,"Jan 2012",$0.41,0.05,0.05
intu,2011-11-17,"- $0.20","Oct 2011","- $0.18",0.02,0.02
intu,2011-08-18,"- $0.10","Jul 2011","- $0.11",-0.01,-0.01
intu,2011-05-19,$2.19,"Apr 2011",$2.23,0.04,0.04
intu,2011-02-17,$0.25,"Jan 2011",$0.26,0.01,0.01
intu,2010-11-18,"- $0.19","Oct 2010","","",""
intu,2010-08-19,"- $0.17","Jul 2010","","",""
intu,2010-05-20,$1.74,"Apr 2010","","",""
intu,2010-02-18,$0.25,"Jan 2010","","",""
intu,2009-11-19,"- $0.22","Oct 2009","","",""
intu,2009-08-20,"- $0.19","Jul 2009","","",""
intu,2009-05-20,$1.53,"Apr 2009","","",""
ip,2017-02-02,$0.70,"Dec 2016","","",""
ip,2016-10-27,$0.94,"Sep 2016",$0.91,-0.03,-0.03
ip,2016-07-28,$0.84,"Jun 2016",$0.92,0.08,0.08
ip,2016-04-27,$0.69,"Mar 2016",$0.80,0.11,0.11
ip,2016-02-03,$0.83,"Dec 2015",$0.87,0.04,0.04
ip,2015-10-28,$0.92,"Sep 2015",$0.97,0.05,0.05
ip,2015-07-29,$0.92,"Jun 2015",$0.97,0.05,0.05
ip,2015-04-29,$0.77,"Mar 2015",$0.84,0.07,0.07
ip,2015-01-28,$0.60,"Dec 2014",$0.53,-0.07,-0.07
ip,2014-11-04,$0.88,"Sep 2014",$0.95,0.07,0.07
ip,2014-07-29,$0.82,"Jun 2014",$0.95,0.13,0.13
ip,2014-04-30,$0.57,"Mar 2014",$0.61,0.04,0.04
ip,2014-02-04,$0.87,"Dec 2013",$0.83,-0.04,-0.04
ip,2013-10-24,$0.94,"Sep 2013",$1.05,0.11,0.11
ip,2013-07-25,$0.55,"Jun 2013",$0.52,-0.03,-0.03
ip,2013-05-02,$0.74,"Mar 2013",$0.65,-0.09,-0.09
ip,2013-01-29,$0.64,"Dec 2012",$0.69,0.05,0.05
ip,2012-10-25,$0.77,"Sep 2012",$0.75,-0.02,-0.02
ip,2012-07-26,$0.47,"Jun 2012",$0.46,-0.01,-0.01
ip,2012-04-27,$0.51,"Mar 2012",$0.57,0.06,0.06
ip,2012-02-02,$0.61,"Dec 2011",$0.66,0.05,0.05
ip,2011-10-27,$0.80,"Sep 2011",$0.92,0.12,0.12
ip,2011-07-28,$0.66,"Jun 2011",$0.80,0.14,0.14
ip,2011-04-28,$0.59,"Mar 2011",$0.74,0.15,0.15
ip,2011-02-03,$0.65,"Dec 2010",$0.68,0.03,0.03
ip,2010-10-27,$0.78,"Sep 2010","","",""
ip,2010-07-28,$0.41,"Jun 2010","","",""
ip,2010-04-29,$0.03,"Mar 2010","","",""
ip,2010-02-03,$0.23,"Dec 2009","","",""
ip,2009-10-28,$0.23,"Sep 2009","","",""
ip,2009-07-30,$0.00,"Jun 2009","","",""
ipg,2017-02-10,$0.66,"Dec 2016","","",""
ipg,2016-10-21,$0.28,"Sep 2016",$0.31,0.03,0.03
ipg,2016-07-21,$0.33,"Jun 2016",$0.33,0.0,0.0
ipg,2016-04-22,"- $0.01","Mar 2016",$0.00,"",""
ipg,2016-02-12,$0.62,"Dec 2015",$0.66,0.04,0.04
ipg,2015-10-21,$0.24,"Sep 2015",$0.27,0.03,0.03
ipg,2015-07-22,$0.27,"Jun 2015",$0.29,0.02,0.02
ipg,2015-04-24,"- $0.04","Mar 2015",$0.00,"",""
ipg,2015-02-13,$0.57,"Dec 2014",$0.57,0.0,0.0
ipg,2014-10-22,$0.21,"Sep 2014",$0.21,0.0,0.0
ipg,2014-07-18,$0.25,"Jun 2014",$0.25,0.0,0.0
ipg,2014-04-22,"- $0.09","Mar 2014","- $0.05",0.04,0.04
ipg,2014-02-14,$0.59,"Dec 2013",$0.56,-0.03,-0.03
ipg,2013-10-18,$0.18,"Sep 2013",$0.17,-0.01,-0.01
ipg,2013-07-19,$0.21,"Jun 2013",$0.18,-0.03,-0.03
ipg,2013-04-19,"- $0.13","Mar 2013","- $0.14",-0.01,-0.01
ipg,2013-02-22,$0.54,"Dec 2012",$0.56,0.02,0.02
ipg,2012-10-26,$0.17,"Sep 2012",$0.15,-0.02,-0.02
ipg,2012-07-26,$0.21,"Jun 2012",$0.22,0.01,0.01
ipg,2012-04-26,"- $0.10","Mar 2012","- $0.10",0.0,0.0
ipg,2012-02-24,$0.39,"Dec 2011",$0.49,0.1,0.1
ipg,2011-10-28,$0.10,"Sep 2011",$0.16,0.06,0.06
ipg,2011-07-28,$0.20,"Jun 2011",$0.19,-0.01,-0.01
ipg,2011-04-28,"- $0.11","Mar 2011","- $0.10",0.01,0.01
ipg,2011-02-25,$0.31,"Dec 2010",$0.36,0.05,0.05
ipg,2010-10-29,$0.07,"Sep 2010","","",""
ipg,2010-07-29,$0.10,"Jun 2010","","",""
ipg,2010-04-29,"- $0.13","Mar 2010","","",""
ipg,2010-02-26,$0.24,"Dec 2009","","",""
ipg,2009-10-28,$0.01,"Sep 2009","","",""
ipg,2009-07-28,$0.11,"Jun 2009","","",""
ir,2017-02-01,$0.92,"Dec 2016","","",""
ir,2016-10-26,$1.29,"Sep 2016",$1.41,0.12,0.12
ir,2016-07-27,$1.30,"Jun 2016",$1.38,0.08,0.08
ir,2016-04-26,$0.37,"Mar 2016",$0.50,0.13,0.13
ir,2016-02-09,$0.93,"Dec 2015",$0.94,0.01,0.01
ir,2015-10-27,$1.16,"Sep 2015",$1.21,0.05,0.05
ir,2015-07-28,$1.23,"Jun 2015",$1.20,-0.03,-0.03
ir,2015-04-23,$0.31,"Mar 2015",$0.38,0.07,0.07
ir,2015-01-30,$0.70,"Dec 2014",$0.82,0.12,0.12
ir,2014-10-22,$1.04,"Sep 2014",$1.10,0.06,0.06
ir,2014-07-22,$1.11,"Jun 2014",$1.13,0.02,0.02
ir,2014-04-23,$0.25,"Mar 2014",$0.29,0.04,0.04
ir,2014-02-11,$0.60,"Dec 2013",$0.61,0.01,0.01
ir,2013-10-18,$1.10,"Sep 2013",$1.16,0.06,0.06
ir,2013-07-19,$1.08,"Jun 2013",$1.14,0.06,0.06
ir,2013-04-23,$0.41,"Mar 2013",$0.42,0.01,0.01
ir,2013-02-01,$0.70,"Dec 2012",$0.76,0.06,0.06
ir,2012-10-19,$0.99,"Sep 2012",$1.07,0.08,0.08
ir,2012-07-20,$0.90,"Jun 2012",$1.15,0.25,0.25
ir,2012-04-20,$0.26,"Mar 2012",$0.31,0.05,0.05
ir,2012-02-08,$0.67,"Dec 2011",$0.76,0.09,0.09
ir,2011-10-20,$0.78,"Sep 2011",$0.81,0.03,0.03
ir,2011-07-21,$0.93,"Jun 2011",$0.88,-0.05,-0.05
ir,2011-04-21,$0.32,"Mar 2011",$0.35,0.03,0.03
ir,2011-02-09,$0.65,"Dec 2010",$0.62,-0.03,-0.03
ir,2010-10-22,$0.79,"Sep 2010","","",""
ir,2010-07-23,$0.75,"Jun 2010","","",""
ir,2010-04-23,$0.18,"Mar 2010","","",""
ir,2010-02-12,$0.53,"Dec 2009","","",""
ir,2009-10-23,$0.61,"Sep 2009","","",""
ir,2009-07-24,$0.39,"Jun 2009","","",""
irm,2017-02-23,$0.45,"Dec 2016","","",""
irm,2016-11-01,$0.58,"Sep 2016",$0.44,-0.14,-0.14
irm,2016-08-04,$0.53,"Jun 2016",$0.47,-0.06,-0.06
irm,2016-04-28,$0.48,"Mar 2016",$0.51,0.03,0.03
irm,2016-02-25,$0.56,"Dec 2015",$0.57,0.01,0.01
irm,2015-10-30,$0.49,"Sep 2015",$0.55,0.06,0.06
irm,2015-07-30,$0.32,"Jun 2015",$0.28,-0.04,-0.04
irm,2015-04-30,$0.29,"Mar 2015",$0.32,0.03,0.03
irm,2015-02-20,$0.31,"Dec 2014",$0.25,-0.06,-0.06
irm,2014-10-30,$0.39,"Sep 2014",$0.35,-0.04,-0.04
irm,2014-07-31,$0.39,"Jun 2014",$0.41,0.02,0.02
irm,2014-05-01,$0.26,"Mar 2014",$0.26,0.0,0.0
irm,2014-02-28,$0.22,"Dec 2013",$0.15,-0.07,-0.07
irm,2013-10-31,$0.30,"Sep 2013",$0.31,0.01,0.01
irm,2013-08-01,$0.31,"Jun 2013",$0.29,-0.02,-0.02
irm,2013-05-01,$0.27,"Mar 2013",$0.27,0.0,0.0
irm,2013-02-28,$0.25,"Dec 2012",$0.20,-0.05,-0.05
irm,2012-10-31,$0.35,"Sep 2012",$0.34,-0.01,-0.01
irm,2012-07-26,$0.31,"Jun 2012",$0.35,0.04,0.04
irm,2012-04-26,$0.29,"Mar 2012",$0.29,0.0,0.0
irm,2012-02-23,$0.30,"Dec 2011",$0.33,0.03,0.03
irm,2011-10-27,$0.34,"Sep 2011",$0.37,0.03,0.03
irm,2011-07-28,$0.29,"Jun 2011",$0.29,0.0,0.0
irm,2011-04-28,$0.27,"Mar 2011",$0.26,-0.01,-0.01
irm,2011-02-24,$0.30,"Dec 2010",$0.30,0.0,0.0
irm,2010-10-28,$0.29,"Sep 2010","","",""
irm,2010-07-29,$0.24,"Jun 2010","","",""
irm,2010-04-29,$0.22,"Mar 2010","","",""
irm,2010-02-25,$0.24,"Dec 2009","","",""
irm,2009-10-29,$0.24,"Sep 2009","","",""
irm,2009-07-30,$0.23,"Jun 2009","","",""
isrg,2017-01-24,$5.26,"Dec 2016","","",""
isrg,2016-10-18,$4.35,"Sep 2016",$5.39,1.04,1.04
isrg,2016-07-19,$4.21,"Jun 2016",$4.86,0.65,0.65
isrg,2016-04-19,$3.46,"Mar 2016",$3.67,0.21,0.21
isrg,2016-01-21,$4.11,"Dec 2015",$5.18,1.07,1.07
isrg,2015-10-20,$3.61,"Sep 2015",$4.50,0.89,0.89
isrg,2015-07-21,$3.27,"Jun 2015",$3.80,0.53,0.53
isrg,2015-04-21,$2.85,"Mar 2015",$2.81,-0.04,-0.04
isrg,2015-01-22,$3.43,"Dec 2014",$4.18,0.75,0.75
isrg,2014-10-21,$2.67,"Sep 2014",$3.24,0.57,0.57
isrg,2014-07-22,$2.76,"Jun 2014",$2.77,0.01,0.01
isrg,2014-04-22,$3.34,"Mar 2014",$2.67,-0.67,-0.67
isrg,2014-01-23,$3.79,"Dec 2013",$4.28,0.49,0.49
isrg,2013-10-17,$3.38,"Sep 2013",$3.99,0.61,0.61
isrg,2013-07-18,$4.05,"Jun 2013",$3.90,-0.15,-0.15
isrg,2013-04-18,$4.00,"Mar 2013",$4.56,0.56,0.56
isrg,2013-01-22,$4.03,"Dec 2012",$4.25,0.22,0.22
isrg,2012-10-16,$3.49,"Sep 2012",$4.46,0.97,0.97
isrg,2012-07-19,$3.53,"Jun 2012",$3.75,0.22,0.22
isrg,2012-04-17,$3.15,"Mar 2012",$3.50,0.35,0.35
isrg,2012-01-19,$3.34,"Dec 2011",$3.75,0.41,0.41
isrg,2011-10-18,$2.76,"Sep 2011",$3.05,0.29,0.29
isrg,2011-07-19,$2.71,"Jun 2011",$2.91,0.2,0.2
isrg,2011-04-19,$2.49,"Mar 2011",$2.59,0.1,0.1
isrg,2011-01-20,$2.26,"Dec 2010",$3.02,0.76,0.76
isrg,2010-10-19,$2.09,"Sep 2010","","",""
isrg,2010-07-21,$2.05,"Jun 2010","","",""
isrg,2010-04-15,$1.66,"Mar 2010","","",""
isrg,2010-01-21,$1.71,"Dec 2009","","",""
isrg,2009-10-20,$1.45,"Sep 2009","","",""
isrg,2009-07-22,$1.27,"Jun 2009","","",""
itw,2017-01-25,$1.37,"Dec 2016",Dec,N/A,N/A
itw,2016-10-20,$1.49,"Sep 2016",Sep,$1.50,0.01
itw,2016-07-20,$1.40,"Jun 2016",Jun,$1.46,0.06
itw,2016-04-20,$1.26,"Mar 2016",Mar,$1.29,0.03
itw,2016-01-27,$1.21,"Dec 2015",Dec,$1.23,0.02
itw,2015-10-21,$1.36,"Sep 2015",Sep,$1.39,0.03
itw,2015-07-22,$1.28,"Jun 2015",Jun,$1.30,0.02
itw,2015-04-21,$1.17,"Mar 2015",Mar,$1.21,0.04
itw,2015-01-27,$1.13,"Dec 2014",Dec,$1.18,0.05
itw,2014-10-21,$1.23,"Sep 2014",Sep,$1.28,0.05
itw,2014-07-29,$1.20,"Jun 2014",Jun,$1.21,0.01
itw,2014-04-22,$0.98,"Mar 2014",Mar,$1.01,0.03
itw,2014-01-28,$0.91,"Dec 2013",Dec,$0.92,0.01
itw,2013-10-22,$1.10,"Sep 2013",Sep,$0.99,-0.11
itw,2013-07-23,$1.09,"Jun 2013",Jun,$1.08,-0.01
itw,2013-04-23,$0.96,"Mar 2013",Mar,$0.96,0.00
itw,2013-01-29,$0.90,"Dec 2012",Dec,$0.89,-0.01
itw,2012-10-23,$1.06,"Sep 2012",Sep,$1.09,0.03
itw,2012-07-24,$1.09,"Jun 2012",Jun,$1.11,0.02
itw,2012-04-24,$0.95,"Mar 2012",Mar,$0.97,0.02
itw,2012-01-31,$0.88,"Dec 2011",Dec,$0.90,0.02
itw,2011-10-25,$0.98,"Sep 2011",Sep,$1.00,0.02
itw,2011-07-26,$1.02,"Jun 2011",Jun,$0.96,-0.06
itw,2011-04-26,$0.84,"Mar 2011",Mar,$0.91,0.07
itw,2011-01-31,$0.80,"Dec 2010",Dec,$0.79,-0.01
itw,2010-10-19,$0.82,"Sep 2010",Sep,N/A,N/A
itw,2010-07-20,$0.83,"Jun 2010",Jun,N/A,N/A
itw,2010-04-20,$0.56,"Mar 2010",Mar,N/A,N/A
itw,2010-01-27,$0.72,"Dec 2009",Dec,N/A,N/A
itw,2009-10-20,$0.53,"Sep 2009",Sep,N/A,N/A
itw,2009-07-21,$0.34,"Jun 2009",Jun,N/A,N/A
ivz,2017-01-26,$0.58,"Dec 2016","","",""
ivz,2016-10-27,$0.61,"Sep 2016",$0.60,-0.01,-0.01
ivz,2016-07-28,$0.55,"Jun 2016",$0.56,0.01,0.01
ivz,2016-04-28,$0.54,"Mar 2016",$0.49,-0.05,-0.05
ivz,2016-01-28,$0.61,"Dec 2015",$0.58,-0.03,-0.03
ivz,2015-10-29,$0.62,"Sep 2015",$0.61,-0.01,-0.01
ivz,2015-07-30,$0.62,"Jun 2015",$0.63,0.01,0.01
ivz,2015-04-30,$0.60,"Mar 2015",$0.63,0.03,0.03
ivz,2015-01-29,$0.62,"Dec 2014",$0.63,0.01,0.01
ivz,2014-10-30,$0.62,"Sep 2014",$0.64,0.02,0.02
ivz,2014-07-31,$0.58,"Jun 2014",$0.65,0.07,0.07
ivz,2014-05-01,$0.55,"Mar 2014",$0.60,0.05,0.05
ivz,2014-01-30,$0.57,"Dec 2013",$0.58,0.01,0.01
ivz,2013-10-31,$0.52,"Sep 2013",$0.55,0.03,0.03
ivz,2013-07-31,$0.51,"Jun 2013",$0.50,-0.01,-0.01
ivz,2013-04-30,$0.47,"Mar 2013",$0.52,0.05,0.05
ivz,2013-01-31,$0.47,"Dec 2012",$0.45,-0.02,-0.02
ivz,2012-11-01,$0.44,"Sep 2012",$0.42,-0.02,-0.02
ivz,2012-07-26,$0.43,"Jun 2012",$0.41,-0.02,-0.02
ivz,2012-04-26,$0.44,"Mar 2012",$0.44,0.0,0.0
ivz,2012-01-26,$0.41,"Dec 2011",$0.42,0.01,0.01
ivz,2011-10-24,$0.41,"Sep 2011",$0.42,0.01,0.01
ivz,2011-07-26,$0.43,"Jun 2011",$0.44,0.01,0.01
ivz,2011-04-27,$0.42,"Mar 2011",$0.41,-0.01,-0.01
ivz,2011-01-27,$0.40,"Dec 2010",$0.44,0.04,0.04
ivz,2010-10-25,$0.35,"Sep 2010","","",""
ivz,2010-07-27,$0.27,"Jun 2010","","",""
ivz,2010-04-28,$0.26,"Mar 2010","","",""
ivz,2010-01-28,$0.28,"Dec 2009","","",""
ivz,2009-10-23,$0.23,"Sep 2009","","",""
ivz,2009-07-27,$0.15,"Jun 2009","","",""
jbht,2017-01-19,$1.01,"Dec 2016","","",""
jbht,2016-10-17,$1.02,"Sep 2016",$0.97,-0.05,-0.05
jbht,2016-07-18,$0.96,"Jun 2016",$0.92,-0.04,-0.04
jbht,2016-04-18,$0.85,"Mar 2016",$0.88,0.03,0.03
jbht,2016-01-21,$1.00,"Dec 2015",$1.01,0.01,0.01
jbht,2015-10-14,$0.96,"Sep 2015",$0.99,0.03,0.03
jbht,2015-07-21,$0.90,"Jun 2015",$0.88,-0.02,-0.02
jbht,2015-04-14,$0.72,"Mar 2015",$0.78,0.06,0.06
jbht,2015-01-22,$0.89,"Dec 2014",$0.93,0.04,0.04
jbht,2014-10-14,$0.85,"Sep 2014",$0.87,0.02,0.02
jbht,2014-07-15,$0.79,"Jun 2014",$0.79,0.0,0.0
jbht,2014-04-14,$0.62,"Mar 2014",$0.58,-0.04,-0.04
jbht,2014-01-23,$0.79,"Dec 2013",$0.77,-0.02,-0.02
jbht,2013-10-14,$0.78,"Sep 2013",$0.75,-0.03,-0.03
jbht,2013-07-15,$0.74,"Jun 2013",$0.73,-0.01,-0.01
jbht,2013-04-11,$0.64,"Mar 2013",$0.61,-0.03,-0.03
jbht,2013-01-24,$0.70,"Dec 2012",$0.70,0.0,0.0
jbht,2012-10-11,$0.67,"Sep 2012",$0.65,-0.02,-0.02
jbht,2012-07-16,$0.67,"Jun 2012",$0.67,0.0,0.0
jbht,2012-04-12,$0.52,"Mar 2012",$0.57,0.05,0.05
jbht,2012-01-26,$0.58,"Dec 2011",$0.61,0.03,0.03
jbht,2011-10-13,$0.56,"Sep 2011",$0.57,0.01,0.01
jbht,2011-07-14,$0.53,"Jun 2011",$0.53,0.0,0.0
jbht,2011-04-14,$0.38,"Mar 2011",$0.40,0.02,0.02
jbht,2011-01-28,$0.45,"Dec 2010",$0.46,0.01,0.01
jbht,2010-10-14,$0.44,"Sep 2010","","",""
jbht,2010-07-15,$0.36,"Jun 2010","","",""
jbht,2010-04-14,$0.26,"Mar 2010","","",""
jbht,2010-01-28,$0.32,"Dec 2009","","",""
jbht,2009-10-17,$0.29,"Sep 2009","","",""
